,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
0,13,20,35,0.072,0.111,6,28,13,99.0,180,219,201985,AJ Price,28,1,MIN,1610612750,15
1,233,324,561,0.116,0.161,35,72,30,1557.0,2013,2480,201166,Aaron Brooks,455,56,DEN,1610612743,42
2,21,32,47,0.049,0.075,2,36,25,348.0,425,265,201189,Aaron Gray,47,9,SAC,1610612758,11
3,3,4,6,0.13,0.174,1,6,4,38.0,23,27,203519,Adonis Thomas,4,0,PHI,1610612755,2
4,27,38,61,0.049,0.069,1,33,13,497.0,552,546,1733,Al Harrington,46,10,WAS,1610612764,20
5,76,115,187,0.059,0.089,13,29,13,958.0,1298,1185,201143,Al Horford,165,26,ATL,1610612737,16
6,154,201,364,0.067,0.088,18,72,35,2517.0,2288,2610,2744,Al Jefferson,304,29,CHA,1610612766,37
7,114,166,255,0.059,0.087,21,80,47,2045.0,1917,1386,202329,Al-Farouq Aminu,225,31,NOP,1610612740,33
8,77,107,191,0.054,0.075,10,77,35,1745.0,1419,1498,101187,Alan Anderson,155,20,BKN,1610612751,42
9,212,297,494,0.073,0.102,27,78,54,2193.0,2923,3383,202692,Alec Burks,461,58,UTA,1610612762,24
10,4,9,12,0.01,0.023,2,42,18,362.0,399,228,203458,Alex Len,15,3,PHX,1610612756,24
11,68,94,159,0.104,0.143,8,63,35,664.0,657,829,203144,Alexey Shved,149,18,MIN,1610612750,28
12,40,51,90,0.035,0.045,3,56,34,951.0,1142,729,201582,Alexis Ajinca,78,8,NOP,1610612740,22
13,6,7,15,0.068,0.08,0,15,3,100.0,88,99,203459,Allen Crabbe,20,1,POR,1610612757,12
14,47,76,110,0.047,0.076,6,65,36,1020.0,1003,889,202087,Alonzo Gee,110,23,CLE,1610612739,29
15,34,46,84,0.029,0.039,2,65,39,1466.0,1166,1250,2405,Amar'e Stoudemire,86,10,NYK,1610612752,26
16,112,178,268,0.04,0.064,24,76,34,2181.0,2793,2246,101161,Amir Johnson,214,42,TOR,1610612761,42
17,140,190,335,0.051,0.069,22,65,40,1800.0,2764,1781,2760,Anderson Varejao,275,28,CLE,1610612739,25
18,106,127,262,0.056,0.067,8,72,33,1591.0,1895,1798,101154,Andray Blatche,204,13,BKN,1610612751,39
19,35,59,83,0.016,0.027,4,81,52,2619.0,2167,1108,203083,Andre Drummond,67,20,DET,1610612765,29
20,263,358,641,0.13,0.177,27,63,22,2040.0,2021,1861,2738,Andre Iguodala,441,68,GSW,1610612744,41
21,192,247,444,0.122,0.157,19,57,25,968.0,1578,1614,1889,Andre Miller,329,36,WAS,1610612764,32
22,15,23,32,0.047,0.072,2,40,10,399.0,320,222,203460,Andre Roberson,39,6,OKC,1610612760,30
23,45,62,106,0.036,0.05,1,42,27,1257.0,1243,1294,200745,Andrea Bargnani,106,16,NYK,1610612752,15
24,69,96,154,0.085,0.119,10,44,15,836.0,808,664,1905,Andrei Kirilenko,114,17,BKN,1610612751,29
25,111,161,268,0.051,0.075,12,66,27,1746.0,2158,1154,101106,Andrew Bogut,222,38,GSW,1610612744,39
26,29,35,62,0.071,0.086,0,26,15,516.0,409,428,101115,Andrew Bynum,43,6,IND,1610612754,11
27,25,36,63,0.024,0.035,0,76,57,1174.0,1035,856,203094,Andrew Nicholson,64,11,ORL,1610612753,19
28,0,1,0,0.0,0.021,0,6,6,45.0,48,18,2740,Andris Biedrins,0,1,UTA,1610612762,0
29,7,9,19,0.019,0.025,1,22,7,248.0,367,279,1712,Antawn Jamison,22,1,LAC,1610612746,15
30,17,31,38,0.02,0.036,3,52,32,663.0,854,601,203461,Anthony Bennett,40,11,CLE,1610612739,20
31,105,137,238,0.047,0.061,9,67,38,2358.0,2242,2178,203076,Anthony Davis,194,23,NOP,1610612740,29
32,59,77,138,0.074,0.096,8,76,44,1426.0,801,1098,201627,Anthony Morrow,97,10,NOP,1610612740,32
33,32,44,81,0.058,0.079,4,43,28,527.0,555,480,201576,Anthony Randolph,67,8,DEN,1610612743,15
34,41,64,103,0.035,0.054,6,63,31,1281.0,1186,1066,201229,Anthony Tolliver,92,17,CHA,1610612766,32
35,20,28,44,0.04,0.056,0,52,20,533.0,498,513,203462,Archie Goodwin,46,8,PHX,1610612756,32
36,3,3,4,0.097,0.097,0,5,3,30.0,31,12,202620,Arinze Onuaku,3,0,CLE,1610612739,2
37,2,4,4,0.01,0.019,0,12,12,187.0,209,135,203102,Arnett Moultrie,9,2,PHI,1610612755,0
38,34,52,74,0.068,0.103,4,53,12,491.0,503,440,203382,Aron Baynes,51,14,SAS,1610612759,41
39,248,319,583,0.085,0.109,19,73,52,2552.0,2921,3264,201167,Arron Afflalo,532,52,ORL,1610612753,21
40,8,15,17,0.034,0.064,0,22,6,148.0,233,201,201948,Austin Daye,20,7,SAS,1610612759,16
41,160,206,375,0.077,0.1,16,69,42,1339.0,2070,2464,203085,Austin Rivers,305,30,NOP,1610612740,27
42,85,128,193,0.047,0.071,8,60,41,1855.0,1807,2305,202340,Avery Bradley,207,35,BOS,1610612738,19
43,21,26,47,0.08,0.1,2,19,11,279.0,261,325,2732,Ben Gordon,35,3,CHA,1610612766,8
44,82,117,186,0.056,0.08,12,81,53,2169.0,1468,1648,203463,Ben McLemore,156,23,SAC,1610612758,28
45,116,148,272,0.092,0.118,14,41,23,643.0,1256,1295,2757,Beno Udrih,246,18,MEM,1610612763,18
46,3,8,9,0.029,0.078,1,30,13,146.0,103,62,203108,Bernard James,6,4,DAL,1610612742,17
47,8,20,20,0.013,0.032,3,76,35,1061.0,624,304,202687,Bismack Biyombo,29,9,CHA,1610612766,41
48,309,429,727,0.071,0.098,30,80,24,2863.0,4370,4163,201933,Blake Griffin,593,90,LAC,1610612746,56
49,222,288,523,0.071,0.093,28,79,19,1974.0,3109,2429,2564,Boris Diaw,436,38,SAS,1610612759,60
50,242,307,535,0.088,0.112,16,72,32,2494.0,2753,3582,203078,Bradley Beal,428,49,WAS,1610612764,40
51,31,42,76,0.036,0.049,2,58,22,1077.0,859,775,201148,Brandan Wright,78,9,DAL,1610612742,36
52,87,122,204,0.04,0.057,5,82,57,2266.0,2159,1999,101138,Brandon Bass,180,30,BOS,1610612738,25
53,28,41,61,0.04,0.059,2,51,36,575.0,699,518,203561,Brandon Davies,57,12,PHI,1610612755,15
54,609,813,1348,0.126,0.168,73,80,52,2728.0,4836,5797,201943,Brandon Jennings,1177,131,DET,1610612765,28
55,352,472,827,0.081,0.109,33,72,59,2400.0,4320,5325,202688,Brandon Knight,712,87,MIL,1610612749,13
56,24,34,58,0.055,0.078,2,38,25,418.0,438,385,201575,Brandon Rush,60,8,UTA,1610612762,13
57,234,298,532,0.082,0.105,26,72,44,1667.0,2849,3372,203148,Brian Roberts,450,38,NOP,1610612740,28
58,16,25,45,0.044,0.069,4,17,10,533.0,362,476,201572,Brook Lopez,38,5,BKN,1610612751,7
59,14,17,36,0.025,0.03,0,45,29,414.0,558,437,201957,Byron Mullens,30,3,PHI,1610612755,16
60,107,159,248,0.054,0.08,6,63,15,1193.0,1984,2168,201228,C.J. Watson,250,46,IND,1610612754,48
61,27,38,66,0.063,0.089,2,38,17,476.0,429,544,203468,CJ McCollum,52,9,POR,1610612757,21
62,52,62,124,0.067,0.08,5,51,30,984.0,774,1002,101139,CJ Miles,109,5,CLE,1610612739,21
63,5,9,11,0.02,0.035,0,18,13,233.0,254,189,201171,Carl Landry,15,4,SAC,1610612758,5
64,118,173,286,0.049,0.071,21,76,33,2141.0,2425,2358,2430,Carlos Boozer,225,34,CHI,1610612741,43
65,242,319,595,0.076,0.101,19,77,42,2982.0,3173,3883,2546,Carmelo Anthony,473,58,NYK,1610612752,35
66,82,119,196,0.054,0.079,7,55,34,1394.0,1510,1498,2406,Caron Butler,145,30,OKC,1610612760,21
67,4,6,9,0.105,0.158,1,7,5,38.0,38,45,203467,Carrick Felix,6,1,CLE,1610612739,2
68,33,53,80,0.044,0.07,1,59,32,870.0,757,764,201858,Cartier Martin,72,19,ATL,1610612737,27
69,10,17,22,0.049,0.083,2,9,6,116.0,204,230,203810,Casper Ware,20,5,PHI,1610612755,3
70,298,383,699,0.095,0.123,29,74,24,2783.0,3123,3278,202718,Chandler Parsons,513,56,HOU,1610612745,50
71,98,150,238,0.033,0.05,5,82,34,2312.0,2995,2280,101112,Channing Frye,183,47,PHX,1610612756,48
72,6,7,15,0.026,0.03,0,20,15,180.0,233,213,101111,Charlie Villanueva,16,1,DET,1610612765,5
73,31,48,73,0.058,0.089,5,41,20,751.0,537,606,201978,Chase Budinger,66,12,MIN,1610612750,21
74,42,62,98,0.092,0.135,6,19,12,309.0,459,477,1497,Chauncey Billups,81,14,DET,1610612765,7
75,19,33,45,0.017,0.03,5,72,23,1396.0,1092,618,2365,Chris Andersen,64,9,MIA,1610612748,49
76,3,6,7,0.027,0.053,1,14,11,132.0,113,92,203569,Chris Babb,6,2,BOS,1610612738,3
77,87,152,209,0.032,0.056,11,79,26,2531.0,2723,2582,2547,Chris Bosh,192,54,MIA,1610612748,53
78,18,22,44,0.072,0.088,1,41,16,265.0,249,269,203142,Chris Copeland,30,3,IND,1610612754,25
79,51,67,119,0.069,0.091,6,48,22,994.0,740,790,201604,Chris Douglas-Roberts,94,10,CHA,1610612766,26
80,31,47,69,0.048,0.073,2,40,29,789.0,640,641,203187,Chris Johnson,61,14,BOS,1610612738,11
81,58,77,142,0.054,0.071,8,39,26,736.0,1082,946,2549,Chris Kaman,120,11,LAL,1610612747,13
82,663,865,1514,0.148,0.192,60,62,18,2171.0,4494,5163,101108,Chris Paul,1215,142,LAC,1610612746,44
83,6,9,12,0.02,0.031,1,25,12,250.0,294,231,202698,Chris Singleton,17,2,WAS,1610612764,13
84,0,0,0,0.0,0.0,0,2,2,2.0,2,2,203147,Chris Smith,0,0,NYK,1610612752,0
85,5,7,10,0.056,0.079,0,8,7,126.0,89,76,202874,Chris Wright,9,2,MIL,1610612749,1
86,35,56,89,0.038,0.061,7,60,27,732.0,924,524,101236,Chuck Hayes,75,14,TOR,1610612761,33
87,92,129,211,0.034,0.048,13,81,39,1400.0,2672,1839,203469,Cody Zeller,184,24,CHA,1610612766,42
88,14,27,34,0.031,0.06,1,46,20,330.0,449,232,202332,Cole Aldrich,28,12,NYK,1610612752,26
89,135,207,321,0.065,0.099,23,81,41,2609.0,2086,2353,201147,Corey Brewer,225,49,MIN,1610612750,40
90,114,151,268,0.074,0.098,9,68,16,936.0,1544,1678,202709,Cory Joseph,218,28,SAS,1610612759,52
91,115,167,256,0.06,0.088,10,79,32,1973.0,1908,2192,201584,Courtney Lee,250,42,MEM,1610612763,47
92,312,474,719,0.082,0.124,48,70,27,1925.0,3828,4492,201571,D.J. Augustin,693,114,CHI,1610612741,43
93,0,0,0,0.0,0.0,0,3,3,15.0,14,13,203474,DJ Stephens,1,0,MIL,1610612749,0
94,0,0,0,0.0,0.0,0,2,0,10.0,15,5,201591,DJ White,0,0,CHA,1610612766,2
95,457,616,1104,0.09,0.122,50,82,28,2937.0,5057,6057,203081,Damian Lillard,892,109,POR,1610612757,54
96,3,4,6,0.046,0.062,0,5,4,50.0,65,56,202345,Damion James,9,1,SAS,1610612759,1
97,15,22,34,0.044,0.065,1,22,15,251.0,340,246,202350,Daniel Orton,32,6,PHI,1610612755,7
98,41,60,102,0.057,0.083,7,41,10,848.0,723,819,101122,Danny Granger,98,12,LAC,1610612746,31
99,104,150,229,0.054,0.078,8,68,14,1651.0,1916,1885,201980,Danny Green,207,38,SAS,1610612759,54
100,83,112,200,0.037,0.05,4,81,42,1635.0,2248,1653,201967,Dante Cunningham,166,25,MIN,1610612750,39
101,1,3,2,0.038,0.115,0,3,3,15.0,26,31,203130,Darius Johnson-Odom,4,2,PHI,1610612755,0
102,43,50,95,0.087,0.101,2,45,31,723.0,497,516,203121,Darius Miller,83,5,NOP,1610612740,14
103,44,53,98,0.085,0.102,2,27,11,313.0,519,602,202721,Darius Morris,83,7,MEM,1610612763,16
104,61,84,144,0.053,0.073,7,68,35,1161.0,1155,1006,201589,Darrell Arthur,104,16,DEN,1610612743,33
105,297,394,692,0.089,0.118,25,80,24,2069.0,3337,3876,201954,Darren Collison,587,72,LAC,1610612746,56
106,144,199,348,0.062,0.086,10,68,27,2253.0,2320,2087,101135,David Lee,257,45,GSW,1610612744,41
107,223,315,545,0.06,0.085,39,80,26,2472.0,3696,3439,2561,David West,449,53,IND,1610612754,54
108,74,155,172,0.023,0.047,8,82,25,2870.0,3285,1621,201599,DeAndre Jordan,121,73,LAC,1610612746,57
109,0,0,0,0.0,0.0,0,1,0,1.0,1,1,202732,DeAndre Liggins,1,0,MIA,1610612748,1
110,70,91,171,0.061,0.079,9,78,32,1214.0,1150,861,201971,DeJuan Blair,118,12,DAL,1610612742,46
111,308,404,788,0.11,0.145,26,78,34,2982.0,2788,3991,201942,DeMar DeRozan,648,70,TOR,1610612761,44
112,205,252,474,0.072,0.089,17,70,42,2277.0,2832,2800,202326,DeMarcus Cousins,404,30,SAC,1610612758,28
113,134,198,326,0.053,0.078,12,73,36,2341.0,2550,2158,201960,DeMarre Carroll,252,52,ATL,1610612737,37
114,91,122,212,0.078,0.105,7,48,27,622.0,1166,1310,203471,Dennis Schroder,189,24,ATL,1610612737,21
115,117,180,262,0.071,0.11,18,81,22,1428.0,1641,1774,965,Derek Fisher,236,45,OKC,1610612760,59
116,392,559,963,0.1,0.142,52,64,27,2059.0,3938,4251,101114,Deron Williams,801,115,BKN,1610612751,37
117,91,129,220,0.03,0.043,9,73,48,2201.0,2992,2222,202324,Derrick Favors,212,29,UTA,1610612762,25
118,43,65,99,0.07,0.105,5,10,5,311.0,618,756,201565,Derrick Rose,102,17,CHI,1610612741,5
119,56,77,128,0.035,0.048,4,77,48,1799.0,1593,1291,202682,Derrick Williams,115,17,SAC,1610612758,29
120,178,227,427,0.115,0.146,14,40,16,818.0,1554,1696,2734,Devin Harris,310,35,DAL,1610612742,24
121,5,10,12,0.011,0.022,1,31,24,390.0,454,217,203473,Dewayne Dedmon,12,4,ORL,1610612753,7
122,0,0,0,0.0,0.0,0,2,2,3.0,1,0,202354,Dexter Pittman,0,0,ATL,1610612737,0
123,120,162,289,0.062,0.084,19,71,48,1048.0,1923,2111,203197,Diante Garrett,272,23,UTA,1610612762,23
124,209,281,505,0.104,0.14,23,70,42,2072.0,2013,2981,203079,Dion Waiters,403,49,CLE,1610612739,28
125,8,11,19,0.039,0.054,0,31,16,198.0,204,201,202091,Dionte Christmas,24,3,PHX,1610612756,15
126,216,294,506,0.064,0.087,26,80,32,2628.0,3366,3555,1717,Dirk Nowitzki,417,52,DAL,1610612742,48
127,50,70,124,0.079,0.111,8,48,17,392.0,629,726,202388,Donald Sloan,108,12,IND,1610612754,31
128,34,54,97,0.028,0.044,5,62,20,952.0,1231,941,202700,Donatas Motiejunas,90,15,HOU,1610612745,42
129,64,78,155,0.062,0.076,4,68,20,984.0,1029,880,2748,Dorell Wright,130,10,POR,1610612757,48
130,43,54,106,0.076,0.096,3,53,40,695.0,564,568,203117,Doron Lamb,75,8,ORL,1610612753,13
131,148,198,355,0.064,0.086,16,81,31,1775.0,2313,1475,203110,Draymond Green,288,34,GSW,1610612744,50
132,15,24,34,0.029,0.047,1,21,9,377.0,515,397,2400,Drew Gooden,42,8,WAS,1610612764,12
133,10,15,25,0.046,0.069,0,14,9,146.0,217,245,202779,Dwight Buycks,25,5,TOR,1610612761,5
134,131,180,316,0.045,0.062,11,71,23,2396.0,2912,2280,2730,Dwight Howard,250,38,HOU,1610612745,48
135,252,330,573,0.124,0.162,20,54,18,1775.0,2038,2564,2548,Dwyane Wade,461,58,MIA,1610612748,36
136,112,162,256,0.086,0.125,15,79,57,1506.0,1295,1495,202734,E'Twaun Moore,240,35,ORL,1610612753,22
137,18,38,42,0.023,0.049,8,54,32,768.0,778,676,201947,Earl Clark,43,12,NYK,1610612752,22
138,28,37,65,0.09,0.119,3,24,7,161.0,310,320,2248,Earl Watson,52,6,POR,1610612757,17
139,27,45,62,0.027,0.045,3,63,25,956.0,1011,729,202334,Ed Davis,62,15,MEM,1610612763,38
140,31,53,71,0.035,0.06,2,42,35,804.0,888,664,202327,Ekpe Udoh,64,20,MIL,1610612749,7
141,1,1,2,0.125,0.125,0,2,1,11.0,8,5,203548,Elias Harris,1,0,LAL,1610612747,1
142,72,93,176,0.074,0.096,11,67,54,1157.0,970,1139,202343,Elliot Williams,160,10,PHI,1610612755,13
143,74,110,174,0.039,0.059,6,72,38,1392.0,1877,1340,1882,Elton Brand,146,30,ATL,1610612737,34
144,75,109,188,0.034,0.05,9,80,57,2138.0,2190,1973,202683,Enes Kanter,164,25,UTA,1610612762,23
145,235,287,568,0.109,0.133,21,43,15,1416.0,2157,2634,202339,Eric Bledsoe,479,31,PHX,1610612756,28
146,208,258,460,0.136,0.168,20,64,38,2057.0,1532,2236,201569,Eric Gordon,404,30,NOP,1610612740,26
147,52,78,127,0.076,0.115,6,31,20,327.0,681,758,201953,Eric Maynor,108,20,PHI,1610612755,11
148,2,2,4,0.019,0.019,0,24,11,62.0,104,72,203513,Erik Murphy,4,0,CHI,1610612741,13
149,70,99,167,0.034,0.048,6,54,44,1455.0,2056,1803,101141,Ersan Ilyasova,162,23,MIL,1610612749,10
150,112,157,267,0.079,0.11,19,76,41,1504.0,1425,1563,203095,Evan Fournier,236,26,DEN,1610612743,35
151,262,360,616,0.089,0.122,39,81,52,2457.0,2939,3073,202323,Evan Turner,533,59,IND,1610612754,29
152,63,84,154,0.065,0.087,9,55,22,1083.0,969,968,101128,Francisco Garcia,112,12,HOU,1610612745,33
153,63,79,151,0.109,0.136,3,31,13,292.0,579,626,203539,Gal Mekel,118,13,DAL,1610612742,18
154,72,110,176,0.062,0.094,11,74,34,638.0,1165,1202,202066,Garrett Temple,146,27,WAS,1610612764,40
155,79,107,183,0.067,0.09,6,51,32,1088.0,1183,1518,202390,Gary Neal,186,22,CHA,1610612766,19
156,265,376,601,0.061,0.087,23,76,26,2434.0,4344,4485,201588,George Hill,548,88,IND,1610612754,50
157,122,160,295,0.067,0.088,12,82,34,2330.0,1813,2360,101123,Gerald Green,250,26,PHX,1610612756,48
158,199,276,449,0.068,0.094,13,76,37,2434.0,2943,3323,201945,Gerald Henderson,403,64,CHA,1610612766,39
159,143,180,332,0.083,0.104,10,58,39,1416.0,1731,1350,2222,Gerald Wallace,250,27,BOS,1610612738,19
160,150,218,353,0.058,0.085,25,76,62,1880.0,2575,1865,203507,Giannis Antetokounmpo,274,43,MIL,1610612749,14
161,11,13,26,0.047,0.056,0,34,25,238.0,233,223,203540,Gigi Datome,25,2,DET,1610612765,9
162,77,118,180,0.043,0.066,8,68,38,1662.0,1784,1666,201175,Glen Davis,153,33,LAC,1610612746,30
163,7,9,14,0.053,0.068,0,11,9,109.0,132,146,203318,Glen Rice,18,2,WAS,1610612764,2
164,447,584,1119,0.107,0.14,51,76,31,2668.0,4178,5311,201609,Goran Dragic,912,86,PHX,1610612756,45
165,400,547,951,0.104,0.142,44,77,54,2800.0,3857,4434,202330,Gordon Hayward,861,103,UTA,1610612762,23
166,39,59,92,0.046,0.07,3,60,28,818.0,846,583,203476,Gorgui Dieng,88,17,MIN,1610612750,32
167,171,232,397,0.061,0.083,27,82,53,2690.0,2791,2483,202328,Greg Monroe,360,34,DET,1610612765,29
168,1,5,3,0.007,0.034,0,23,7,212.0,148,90,201141,Greg Oden,1,4,MIA,1610612748,16
169,0,0,0,0.0,0.0,0,11,4,100.0,89,49,202962,Greg Smith,4,0,HOU,1610612745,7
170,36,54,83,0.026,0.038,5,55,34,1007.0,1408,670,201880,Greg Stiemsma,93,13,NOP,1610612740,21
171,320,433,735,0.091,0.124,31,78,32,1765.0,3500,3947,202349,Greivis Vasquez,641,82,TOR,1610612761,46
172,28,40,66,0.04,0.057,1,25,13,421.0,701,445,202970,Gustavo Ayon,60,11,ATL,1610612737,12
173,3,3,4,0.042,0.042,0,14,9,74.0,71,37,202380,Hamady Ndiaye,3,0,SAC,1610612758,5
174,115,157,279,0.076,0.104,8,77,30,2165.0,1512,1466,203084,Harrison Barnes,213,34,GSW,1610612744,47
175,1,5,3,0.007,0.037,1,23,5,192.0,135,81,201934,Hasheem Thabeet,6,3,OKC,1610612760,18
176,33,44,74,0.051,0.068,3,38,11,392.0,645,448,2045,Hedo Turkoglu,66,8,LAC,1610612746,27
177,52,71,122,0.054,0.073,4,46,35,875.0,969,844,203156,Henry Sims,107,15,PHI,1610612755,11
178,5,5,10,0.061,0.061,0,15,3,97.0,82,48,200756,Hilton Armstrong,9,0,GSW,1610612744,12
179,73,103,175,0.055,0.077,7,77,59,1742.0,1332,1192,203138,Hollis Thompson,169,23,PHI,1610612755,18
180,15,22,32,0.086,0.126,3,23,20,172.0,175,216,203546,Ian Clark,21,4,UTA,1610612762,3
181,24,40,63,0.024,0.04,6,77,26,1248.0,994,731,101133,Ian Mahinmi,71,10,IND,1610612754,51
182,129,176,313,0.072,0.099,8,74,38,1962.0,1786,1553,202697,Iman Shumpert,282,39,NYK,1610612752,36
183,22,41,57,0.055,0.103,7,22,8,252.0,400,473,203477,Isaiah Canaan,48,12,HOU,1610612745,14
184,446,561,1011,0.104,0.131,52,71,45,2463.0,4273,5419,202738,Isaiah Thomas,901,63,SAC,1610612758,26
185,179,232,440,0.096,0.124,23,70,31,1007.0,1868,1907,202397,Ish Smith,345,30,PHX,1610612756,39
186,303,383,689,0.108,0.137,38,79,39,1471.0,2796,3228,200826,J.J. Barea,632,42,MIN,1610612750,40
187,96,154,235,0.045,0.073,11,69,38,1859.0,2115,1582,201581,JJ Hickson,209,47,DEN,1610612743,31
188,78,113,186,0.093,0.134,12,35,11,987.0,843,1127,200755,JJ Redick,144,23,LAC,1610612746,24
189,219,281,542,0.08,0.102,31,74,40,2421.0,2749,2872,2747,JR Smith,442,31,NYK,1610612752,34
190,2,3,4,0.03,0.045,0,5,4,79.0,66,55,201580,JaVale McGee,4,1,DEN,1610612743,1
191,60,81,134,0.043,0.058,6,78,31,1254.0,1386,1101,203109,Jae Crowder,129,15,DAL,1610612742,47
192,6,10,16,0.047,0.078,1,21,10,162.0,129,134,203479,Jamaal Franklin,15,3,MEM,1610612763,11
193,23,29,49,0.083,0.104,2,8,8,110.0,278,289,2224,Jamaal Tinsley,47,4,UTA,1610612762,0
194,223,320,508,0.107,0.153,30,69,22,2094.0,2090,3035,2037,Jamal Crawford,403,67,LAC,1610612746,47
195,476,613,1094,0.129,0.166,58,68,47,2179.0,3703,4340,2749,Jameer Nelson,973,79,ORL,1610612753,21
196,149,195,354,0.09,0.117,9,80,61,2309.0,1663,1950,202341,James Anderson,329,37,PHI,1610612755,19
197,446,569,1056,0.134,0.171,43,73,25,2777.0,3327,4374,201935,James Harden,843,80,HOU,1610612745,48
198,111,146,250,0.111,0.147,15,52,19,956.0,996,956,201949,James Johnson,181,20,MEM,1610612763,33
199,9,10,21,0.04,0.045,0,20,5,236.0,224,209,2592,James Jones,19,1,MIA,1610612748,15
200,7,12,17,0.059,0.102,5,12,9,157.0,118,130,203263,James Nunnally,15,0,PHI,1610612755,3
201,0,1,0,0.0,0.037,0,4,2,30.0,27,23,203480,James Southerland,1,1,NOP,1610612740,2
202,21,31,47,0.023,0.033,2,54,32,776.0,933,574,202686,Jan Vesely,54,8,DEN,1610612743,22
203,52,63,128,0.109,0.133,5,29,14,242.0,475,587,2457,Jannero Pargo,105,6,CHA,1610612766,15
204,8,13,19,0.111,0.181,1,13,8,80.0,72,86,203099,Jared Cunningham,10,4,SAC,1610612758,5
205,104,146,252,0.067,0.094,13,74,23,1729.0,1554,1495,201162,Jared Dudley,190,29,LAC,1610612746,51
206,118,157,281,0.048,0.064,9,74,51,2041.0,2446,2209,203096,Jared Sullinger,256,30,BOS,1610612738,23
207,324,430,770,0.091,0.12,33,80,48,2252.0,3575,4032,101127,Jarrett Jack,698,73,CLE,1610612739,32
208,13,15,34,0.033,0.038,0,24,19,339.0,395,284,202363,Jarvis Varnado,22,2,PHI,1610612755,5
209,4,8,9,0.025,0.051,0,22,6,172.0,158,128,2215,Jason Collins,11,4,BKN,1610612751,16
210,9,23,21,0.02,0.05,3,34,27,488.0,461,299,101131,Jason Maxiell,23,11,ORL,1610612753,7
211,29,39,67,0.025,0.033,2,31,20,830.0,1175,829,201160,Jason Smith,71,8,NOP,1610612740,11
212,49,68,114,0.085,0.118,5,34,18,544.0,578,593,1891,Jason Terry,98,14,BKN,1610612751,16
213,53,101,130,0.024,0.045,15,81,53,1979.0,2242,1492,201574,Jason Thompson,119,33,SAC,1610612758,28
214,38,58,82,0.035,0.054,2,53,36,962.0,1078,797,202399,Jeff Adrien,74,18,MIL,1610612749,17
215,60,88,144,0.047,0.069,4,73,18,952.0,1284,807,201965,Jeff Ayres,110,24,SAS,1610612759,55
216,138,193,326,0.053,0.074,13,82,57,2805.0,2601,2968,201145,Jeff Green,308,42,BOS,1610612738,25
217,526,703,1244,0.12,0.16,52,78,41,2515.0,4384,5520,201952,Jeff Teague,1061,125,ATL,1610612737,37
218,26,34,59,0.033,0.043,5,58,37,684.0,789,442,203481,Jeff Withey,41,3,NOP,1610612740,21
219,22,36,50,0.043,0.07,4,26,14,629.0,511,615,203106,Jeffery Taylor,47,10,CHA,1610612766,12
220,44,63,102,0.028,0.04,5,66,43,1209.0,1557,969,202379,Jeremy Evans,106,14,UTA,1610612762,23
221,115,152,275,0.091,0.121,14,78,21,1538.0,1258,1499,203087,Jeremy Lamb,213,23,OKC,1610612760,57
222,294,396,714,0.098,0.133,41,71,23,2054.0,2985,3546,202391,Jeremy Lin,519,61,HOU,1610612745,48
223,8,10,21,0.028,0.035,0,41,21,398.0,289,240,202719,Jeremy Tyler,16,2,NYK,1610612752,20
224,25,35,60,0.037,0.051,3,43,17,862.0,681,484,979,Jermaine O'Neal,44,7,GSW,1610612744,26
225,194,267,446,0.083,0.114,14,72,48,1686.0,2337,2793,201573,Jerryd Bayless,406,59,BOS,1610612738,24
226,64,85,141,0.085,0.112,9,49,29,519.0,756,964,202690,Jimmer Fredette,126,12,CHI,1610612741,20
227,175,255,407,0.073,0.107,21,67,24,2591.0,2384,2688,202710,Jimmy Butler,352,59,CHI,1610612741,43
228,431,531,989,0.08,0.098,51,80,32,2820.0,5395,3784,201149,Joakim Noah,820,49,CHI,1610612741,48
229,138,199,339,0.066,0.095,19,77,52,2556.0,2098,2667,201975,Jodie Meeks,290,42,LAL,1610612747,25
230,211,294,509,0.093,0.13,16,78,36,2544.0,2270,2851,2207,Joe Johnson,422,67,BKN,1610612751,42
231,2,2,6,0.013,0.013,0,33,17,186.0,154,90,201202,Joel Anthony,8,0,BOS,1610612738,16
232,36,55,95,0.054,0.083,4,52,15,727.0,665,416,200777,Joel Freeland,60,15,POR,1610612757,37
233,113,165,276,0.052,0.075,16,69,57,1832.0,2193,1893,203089,John Henson,216,36,MIL,1610612749,12
234,11,16,27,0.071,0.103,0,13,7,158.0,155,155,203098,John Jenkins,18,5,ATL,1610612737,6
235,42,70,97,0.042,0.069,7,42,32,591.0,1009,1140,101249,John Lucas III,110,21,UTA,1610612762,10
236,144,191,343,0.09,0.12,10,77,31,1699.0,1597,1588,2422,John Salmons,317,37,TOR,1610612761,46
237,717,937,1712,0.125,0.163,78,81,37,2945.0,5734,6706,202322,John Wall,1381,142,WAS,1610612764,44
238,20,35,47,0.024,0.041,4,49,25,642.0,850,677,202720,Jon Leuer,57,11,MEM,1610612763,24
